,open_price,close_price,high_price,low_price,volume,rsi_s,rsi_m,rsi_l,ema,sma,sma_s,sma_l,ema_s,ema_l,ema_s_high,ema_l_high,ema_s_low,ema_l_low,ema_s_open,ema_l_open,volume_rolling,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,adj_mkt_cap,adj_sig_1,adj_sig_2,adj_sig_3,adj_sig_4,adj_sig_5,adj_sig_13,adj_sig_14,adj_sig_6,adj_sig_7,adj_sig_8,adj_sig_9,adj_sig_10,adj_sig_11,rsi_sell,rsi_buy
2024-03-12 16:00:00+00:00,172.5854,172.5274,173.1,171.95,3537432,55.78796867937623,51.66786681730813,46.61881301590658,172.45482262989975,172.70905000000002,172.62685,172.70905000000002,172.45482262989975,172.12582788038918,172.70799816090818,172.98797291090892,171.84652734267638,173.09104273973188,172.41820728925762,173.8846676949788,4002432.5,-0.0003337485876525603,0.004267727908726426,0.002716668292319646,-0.002960841376261625,-0.012585151830042718,-5.788119738070474e-05,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.9566018070102617,-5.065929453296203e-05,0.001337179384970133,0.00021508419170790383,0.0003701549544250504,-0.005217845238800978,-0.0022352347198740796,-0.001275885723035275,0.0001746258719135252,0.0001816786668655812,7.694643110323085e-05,-0.0001455731020478801,-2.5678183111943476e-05,-0.00023446919298852897,0.0,0.1
2024-03-12 17:00:00+00:00,172.5236,173.2637,173.49,172.39,2915472,64.53570853150948,55.77987006324944,49.154087568360474,172.6165981039198,172.7345125,172.74527500000002,172.7345125,172.6165981039198,172.2522581159015,172.7948872541406,173.0175039161496,171.87849632251894,173.06979902034607,172.42440686047777,173.84342321937336,3604502.75,0.004267727908726426,0.002716668292319646,-0.002960841376261625,-0.012585151830042718,-5.788119738070474e-05,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.9606843232395774,-0.0005031446540881834,4.154558252467133e-05,0.00010522321993944317,0.00029171193243926474,-0.016884192985755164,-0.006819811859328895,-0.003778751656374091,3.763407130685792e-05,0.0002837977196301633,6.060947928387961e-05,-0.00020596237061998313,4.0476666415267815e-05,-0.0002334457523758271,0.0,0.1
2024-03-12 18:00:00+00:00,173.27,173.7344,173.965,173.19,2949618,69.01480997782043,58.20460378989316,50.699228745629625,172.84015848313587,172.8750625,173.027625,172.8750625,172.84015848313587,172.416940547468,172.92489978145832,173.07323897990548,171.95564359766487,173.07344147427497,172.47414763339083,173.82604675818024,3091858.75,0.002716668292319646,-0.002960841376261625,-0.012585151830042718,-5.788119738070474e-05,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.963294183879451,0.0006860172678817555,0.00014743002755190915,0.0009380745145484148,0.0007345221636358978,0.15680334056269607,0.07958531093379362,0.05438307817036958,0.00018603215518475658,0.0005030982592448829,3.595659250610339e-05,-0.0001227314773170063,0.00017071132023649405,-0.00023719443555414443,0.0,0.1
2024-03-12 19:00:00+00:00,173.73,173.22,174.03,173.15,4969325,59.611544564336285,54.707743160337735,49.01880097020872,172.9161267865087,172.9500625,173.186375,172.9500625,172.9161267865087,172.5061693755271,173.0476886946296,173.12951903991106,172.02589985662576,173.0757614296,172.5480213020149,173.82313625035658,3592961.75,-0.002960841376261625,-0.012585151830042718,-5.788119738070474e-05,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,0.9604420226023085,0.0016344875424232352,0.0008136764214967673,0.0012951267819647505,0.0009560538327206825,0.0694050092302625,0.043469691196739824,0.031434642645339794,0.00044884774300757435,0.0007524095728972391,0.00028847872420567633,2.1046155652237886e-05,0.0003221354053455361,-9.995466536105724e-05,0.0,0.1
2024-03-13 14:00:00+00:00,171.67,171.04,171.7,170.76,5145502,35.91254339381719,43.023280067019456,42.81125086135439,172.54090142920697,172.7206875,172.814525,172.7206875,172.54090142920697,172.34326166713518,172.89794550633744,173.04542968462218,171.95143515917718,173.00558684082426,172.49637299013165,173.75788969731548,3994979.25,-0.012585151830042718,-5.788119738070474e-05,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,0.9483547139239051,0.0009174835521206237,0.0004338393225453707,0.0004395292392667116,0.0005175177553653487,-0.1362499645584203,-0.06007876356616726,-0.03314503626577869,0.0004085719868855975,0.0007100707493625791,0.00042831734284654033,1.340445596542672e-05,0.0003251806017918746,-1.6743795754003976e-05,0.0,0.1
2024-03-13 15:00:00+00:00,171.035,171.0301,171.21,170.865,2760878,35.838596266647144,42.978814706230956,42.78585138788073,172.2387411433656,172.5007,172.256125,172.5007,172.2387411433656,172.19735481523128,172.71039600563327,172.93746323258557,171.88752720863735,172.94072057292053,172.41040987306508,173.67537788830592,3956330.75,-5.788119738070474e-05,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.9482998220175216,-0.0021471088588810305,-0.0013262498821009494,-0.0021699847450609155,-0.0009443587379027729,-0.39755724069423737,-0.21357969490851392,-0.1266361066772519,-0.000432869105818634,-0.0008653290282103487,-0.0002993271756668303,-0.0004054559009077918,-0.0004857020094275466,-0.0003753617294486311,0.0,0.1
2024-03-13 16:00:00+00:00,171.03,171.015,171.14,170.8527,2119746,35.710421122639275,42.90666848753046,42.74592210377288,171.99399291469248,172.30194999999998,171.576275,172.30194999999998,171.99399291469248,172.06598205798335,172.5359075605629,172.831730101257,171.826655019894,172.87744722222595,172.32920929229655,173.59521492199363,3748862.75,-8.828855271680869e-05,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,0.948216097998694,-0.003231209876600416,-0.0012736604004082164,-0.001751238595246063,-0.0008466060726278757,-0.002059089114328061,-0.0010335186140907338,-0.0005932896834973667,-0.0003716627923497917,-0.0010847410601376728,-0.0004983473888549028,-0.00037493741727190333,-0.000623919696887465,-0.0004748665465107438,0.0,0.1
2024-03-13 17:00:00+00:00,171.015,171.5,171.53,171.015,2716787,43.171107043503426,46.01160734584632,44.46429230062809,171.895194331754,172.16632499999997,171.146275,172.16632499999997,171.895194331754,172.00309516265185,172.4241400538337,172.75515774235953,171.77891060695904,172.82100942761306,172.25190286333793,173.51702659102415,3185728.25,0.0028360085372629573,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,0.9509052469477884,-0.003946739194324755,-0.0011521692375742187,-0.0014209824517317227,-0.000762919717256505,-0.003576455479846752,-0.0016786460769946387,-0.0009332357032205696,-0.00035413965010655524,-0.0010102949741639389,-0.00047097261022865933,-0.00036586727801857233,-0.0006113951792294792,-0.00046156782433404153,0.0,0.1
2024-03-13 18:00:00+00:00,171.4998,171.6447,171.8,171.444,2137733,45.33418773944521,46.930091195732345,44.97292214001195,171.84509546540323,172.0559875,171.29745,172.0559875,171.84509546540323,171.96327347791274,172.35479115896328,172.69897199280896,171.75920998302027,172.77928186920056,172.2076615184357,173.45589851250827,2433786.0,0.0008437317784257825,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.95170755592291,-0.00250617400336961,-0.000787135606996836,-0.0005744304278550993,-0.0003654812797935225,0.2089218129139987,0.07236494856780196,0.0401996286963604,-0.00027786383276462434,-0.0006477927308550235,-0.0004485973635931506,-0.0003264612910458542,-0.000443045723447999,-0.0004504060264830523,0.0,0.1
2024-03-13 19:00:00+00:00,171.65,171.17,171.7393,171.03,4737369,39.67261603332621,44.293226372135486,43.62005629876742,171.7100763723226,171.794275,171.332425,171.794275,171.7100763723226,171.87513198036686,172.28640325241182,172.64252069911433,171.71631527813673,172.72627332770963,172.1748578997042,173.40117431515952,2927908.75,-0.002765596607410603,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.9490755167350026,0.0008833087369268799,-0.0006408773608892471,-0.000291450069593413,-0.00023151725671821666,0.05010482343577749,0.019962003130693295,0.011439062966412727,-0.00011468592896046736,-0.0004021994533293105,-0.0002568409646964698,-0.00024144956999549994,-0.0003252334129112411,-0.0003522886469231601,0.0,0.1
2024-03-14 14:00:00+00:00,172.8,173.84,173.888,172.38,5586643,66.53642141324501,58.337578991849654,52.00302435428298,172.1360610978581,171.80747499999998,172.03867499999998,171.80747499999998,172.1360610978581,172.093450649215,172.46435844658828,172.7157841874017,171.75535555589337,172.71578019656693,172.21163096442746,173.38295691166985,3794633.0,0.015598527779400628,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.001943618481244247,0.9638796975475425,0.0002041770032188417,-0.0015210891745338628,-0.0007857023368340599,-0.0005125600121657081,-0.1248852574277598,-0.05618708074951795,-0.030081786481045536,-0.0002497374370071803,-0.00039678564252032533,-0.0001904887299569724,-0.00030679917706255555,-0.00032687683686383195,-0.0003154934356113248,0.0,0.1
2024-03-14 15:00:00+00:00,173.85,173.1802,174.3078,173.06,4414683,59.10350463794224,54.70236802923512,50.10271726865112,172.3448888782865,171.80249999999998,172.458725,171.80249999999998,172.3448888782865,172.21420057708,172.66918528585626,172.80943217637807,171.83209934672317,172.72621109970126,172.30800561357879,173.39710973252835,4219107.0,-0.003795444086516331,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.001943618481244247,0.0005969641576100138,0.9602213460493726,0.0041221035656267,7.683608781472451e-05,0.002480837086181298,0.001270216734280405,0.6771372313172486,0.31707675800626167,0.19218150472108464,0.00022735333968348925,0.0010329032983278363,0.00021357975939029217,-6.0750058115344174e-05,0.00042436526060152246,-0.0001050592855649235,0.0,0.0
2024-03-14 16:00:00+00:00,173.18,172.36,173.359,172.29,3346181,51.00810293949704,50.52747821123766,47.858573511197676,172.3479111026292,171.9675,172.63755,171.9675,172.3479111026292,172.23040051296,172.74583136520556,172.84175969541465,171.85903467926886,172.7129925815285,172.35929940101533,173.39053064972447,4521219.0,-0.004736107245516319,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.001943618481244247,0.0005969641576100138,0.0045087822865601535,0.9556736347750486,0.00244160215718936,-2.895683089454426e-05,0.001213155332453475,0.0007016532436852074,-0.11171200099774437,-0.06231336688007594,-0.036542241710512235,0.0004468203659875325,0.0011876473557372869,0.0005596291528719988,6.0393457520069305e-05,0.000542208631463259,8.162752043561206e-05,0.0,0.1
2024-03-14 17:00:00+00:00,172.355,173.695,173.86,172.24,5490079,60.95602991876959,56.31580983351493,51.50788008606605,172.61732888210338,172.3006125,173.26880000000003,172.3006125,172.61732888210338,172.39313378929776,172.8696278801827,172.90165618391967,171.88144440401774,172.69865947299735,172.35904649507324,173.35915093306616,4709396.5,0.007745416569969743,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.001943618481244247,0.0005969641576100138,0.0045087822865601535,0.0005956335349062147,0.9630757251813185,0.0010369147748252594,0.0009604051163401017,1.7535909317523135e-05,9.406852527682474e-05,-0.13696990978853474,-0.07632009304910237,-0.04479085925460535,0.00015675378842527898,0.00044388973760667305,0.0002976866179484894,-7.652873347119282e-05,0.00018707033886666835,-3.794228643150266e-05,0.0,0.1
2024-03-14 18:00:00+00:00,173.7,172.92,174.0,172.88,3129728,53.71917229530394,52.51136064490767,49.43455779927042,172.67786310568272,172.53873750000002,173.0388,172.53873750000002,172.67786310568272,172.45167447937578,172.9952247823846,172.9662646436891,171.94018296848728,172.7041546404823,172.43792611301012,173.3694796926702,4095167.75,-0.004461844036961482,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.001943618481244247,0.0005969641576100138,0.0045087822865601535,0.0005956335349062147,-0.0007938944466542308,0.9587786314997759,0.0036565046248631106,0.0019370665968858614,0.0015632204518785109,0.000944858026533657,0.19502640572758034,0.11455809447046406,0.07625188774200553,0.0001303959654535003,0.0007166396664901598,-1.4673182298086118e-06,-8.298801564921021e-05,0.0003465394509438724,-0.00018097710723152804,0.0,0.1
2024-03-14 19:00:00+00:00,172.92,173.08,173.2825,172.22,6293444,54.98026359615883,53.20748186938138,49.86463251147933,172.7582904845462,172.73623750000002,173.01375000000002,172.73623750000002,172.7582904845462,172.5214884261118,173.0271442510085,172.9848667234721,171.95664279387037,172.68948328774042,172.4662834004801,173.35585909592265,4564858.0,0.0009252833680315486,-0.013750866651259686,0.0016695957820738183,-0.0016241190747725565,0.002460937522882567,0.0022941971887613377,0.006121735074626544,0.026684823549864012,-0.008669959080005674,-0.0031820969045012193,0.00020562028786841324,-0.0008051805660249656,-0.0072867552507501765,0.006793321819228648,0.001943618481244247,0.0005969641576100138,0.0045087822865601535,0.0005956335349062147,-0.0007938944466542308,-0.0009660381644708282,0.9596657734211268,-0.001327417284589072,0.0013820322316036027,0.0003506845110592405,0.0003395766918976584,-0.11872258795576951,-0.0675556153743373,-0.04025252608593566,0.00034173883442267794,0.0007265411729178162,0.00045764710086815263,3.1819398608634586e-05,0.00037367172296320916,5.9580123394020745e-05,0.0,0.1
